更新时间,#genre#
20260605 03:25,url

RespoTime,whitelist,#genre#
1168.81ms,承德文化旅游,http://8.138.7.223/tv/heb.php?id=0802
1168.85ms,大进军全集：红色系列电影,https://live.ottiptv.cc/yy/1382745083
1169.31ms,爱看剧的家Fat喵,https://www.goodiptv.club/douyu/65943
1170.01ms,CCTV1,http://vpn.famcloud.top:9878/rtp/239.3.1.129:8008
1170.03ms,普洱电视台,https://zhibo.puerw.cn/puer/c752b300-602c-4083-8c5e-f6bb97b58f2d.m3u8
1170.27ms,衡东电视,https://liveplay-srs.voc.com.cn/hls/tv/180_60f888.m3u8
1170.43ms,康熙微服私访记,https://live.ottiptv.cc/huya/11342418
1170.45ms,Beyond-光辉岁月,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0300fg10000ccu4ldjc77u4nmf3f54g&ratio=720p&line=0
1170.54ms,火龙果说电影,https://www.goodiptv.club/douyu/9559158
1170.67ms,新白娘子传奇,http://jiaojirentv.top/2020/yy.php?id=1354930969
1170.94ms,仁寿综合,https://play.scrstv.com.cn/DT/live.m3u8?auth_key=60001724663204-0-0-c1cc4ded9841ac34f63cdbd3aec647ef
1171.28ms,赵四 宋小宝看病,http://gcw.bdcdn.shoujiduoduo.com/v/201126/9eea53d9a1aee763c853560dc35b2c1f.mp4
1171.76ms,经典女神,https://live.metshop.top/huya/11352909
1171.93ms,KGO-TV ABC 7 (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2669.ts
1172.80ms,陈瑞-男人酒女人泪,http://antiserver.kuwo.cn/anti.s?rid=MUSIC_40090112&response=res&format=mp4&type=convert_url
1172.98ms,央视文化精品,https://live.264788.xyz/channel/yangshiwenhuajingpin?streamid=618d33181dba2b51e9d3752d73d737b8&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1173.34ms,赵丽蓉人民战争,http://gcw.bdcdn.shoujiduoduo.com/v/191212/705b3904da37837b6eecd5168063e654.mp4
1173.62ms,狂飙,https://live.ottiptv.cc/yy/1382626335
1173.65ms,西藏卫视,https://live.264788.xyz/channel/xizangweishi?streamid=62a6f5ee28b2dd4136c1c992fe232abf&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1174.29ms,w_400,https://live.ottiptv.cc/yy/1356212303
1174.84ms,院线动作大片,https://live.ottiptv.cc/yy/1382736900
1174.97ms,Folk Club TV,http://tv1.intv.mk:1935/live2/folkklub/index.m3u8
1174.98ms,牛叔说电影2758565,https://live.ottiptv.cc/douyu/2758565
1175.07ms,CETV-1综合教育,https://live.264788.xyz/channel/cetv1?streamid=b9c651805509ff91a3a42a6bc81e22df&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1175.46ms,CCTV5,https://live.264788.xyz/channel/cctv5?streamid=75e09d8ebb5b5dac2dd7ed2dd2f0ecac&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1175.46ms,小朋友可爱到家了,https://live.ottiptv.cc/yy/1354930887
1175.48ms,灾难片,https://live.metshop.top/huya/11602075
1175.89ms,福建海峡卫视,http://8.135.27.147:1234/849119120
1175.91ms,香港佛陀,http://js1.amtb.cn/liveedge/_definst_/livetv/chunklist.m3u8
1176.27ms,华子系列,https://live.ottiptv.cc/yy/1354888726
1176.67ms,黑龙江卫视,https://live.264788.xyz/channel/heilongjiangweishi?streamid=70e7900a371f6cb721786924bfba0418&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1176.72ms,CETV-2教育教学,https://live.264788.xyz/channel/cetv2?streamid=ebf5462131d3e76e622e46655e76f647&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1176.77ms,Kanal 10 Sverige,https://rrr.sz.xlcdn.com/?account=cn_kanal10media&file=live_transcoded&type=live&service=wowza&protocol=https&output=playlist.m3u8
1177.34ms,飞碟之谜02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
1177.36ms,山西-悬空寺全景,https://gcalic.v.myalicdn.com/gc/hsxksqj_1/index.m3u8?contentid=2820180516001
1177.50ms,法治天地,https://live.264788.xyz/channel/fazhitiandi?streamid=f97ae69ae237e5fed46fc31c7f75ac14&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1177.55ms,临武综合,https://liveplay-srs.voc.com.cn/hls/tv/148_feda2f.m3u8
1178.01ms,第一财经,https://live.264788.xyz/channel/diyicaijing?streamid=3c6cb6f00aa32febab803c0b2304d5d0&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1178.21ms,NAT GEO WILD,https://t.freetv.fun/live/nat-geo-wild-4.php
1178.23ms,句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
1178.47ms,巫妖王丶怀旧电视游戏,https://www.goodiptv.club/douyu/1023277
1178.67ms,僵尸道长,https://live.ottiptv.cc/yy/1355171231
1178.70ms,Videonovara,https://ed04.top-ix.org/avtvlive/videonovara/streaming/playlist.m3u8
1178.94ms,侏罗纪世界-国外科幻大片合集,https://live.ottiptv.cc/yy/1382736851
1179.12ms,新疆｜巴音郭楞州,http://file.loulannews.cn/nmip-media/channellive/channel104199/playlist.m3u8
1180.21ms,猩球崛起-怪兽片合集,https://live.ottiptv.cc/yy/1354930181
1181.15ms,动漫秀场,https://live.264788.xyz/channel/dongmanxiuchang?streamid=03e61bd70c969d8c285a59c0b6dbab87&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1181.23ms,CCTV7,http://14.153.176.89:1234/673168121
1181.24ms,丸子,https://live.ottiptv.cc/yy/1382851588
1181.26ms,欧美大片(🚀),http://epg.112114.eu.org/douyu/2793084
1181.46ms,当旺爸爸-港剧,https://live.ottiptv.cc/yy/1354936208
1181.63ms,埋堆堆布衣神相,https://live.metshop.top/huya/23865036
1181.79ms,长影频道,http://tpc.x3322.net:9901/tsfile/live/1010_1.m3u8
1181.96ms,东森综合,http://iptv.4666888.xyz/iptv2A.php?id=58
1182.01ms,家有儿女,http://8.155.43.98:35455/huya/11352872
1182.30ms,笑傲江湖,http://cdn.jdshipin.com:8880/huya.php?id=23865142
1182.66ms,CCTV★移动传媒,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
1182.68ms,张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8
1183.22ms,Mega News,https://c98db5952cb54b358365984178fb898a.msvdn.net/live/S99841657/NU0xOarAMJ5X/playlist.m3u8
1183.28ms,国内喜剧,https://live.ottiptv.cc/yy/1382735563
1183.66ms,封神：祸商,https://live.ottiptv.cc/yy/1354932407
1183.83ms,Dragostea Din Tei,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000c98qrmbc77ucqknl90ag&ratio=720p&line=0
1184.26ms,守护千年雄关,https://live.ottiptv.cc/yy/1354936228
1184.37ms,我爱我家,https://live.ottiptv.cc/yy/1382735557
1184.58ms,寰宇新闻,http://rihou.cc:555/tv/寰宇新闻
1184.64ms,黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8?zanhd
1184.66ms,风筝,https://live.ottiptv.cc/yy/1382828770
1185.07ms,任丘新闻综合,http://8.138.7.223/tv/heb.php?id=0906
1185.22ms,春晚1984,https://alimov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
1185.27ms,CCTV3,http://101.6.130.52:1234/624878271
1185.36ms,王大齐吖,https://www.goodiptv.club/douyu/3647278
1185.68ms,Canale 21 Extra,https://0ff9dd7fe9b64bc08a5fc4ed525454c3.msvdn.net/live/S42170132/sT6C3LFaD1iA/playlist.m3u8
1185.70ms,超喜剧地下交通站男神贾贵,https://live.ottiptv.cc/yy/1353428972
1185.96ms,港片,https://live.metshop.top/huya/11602043
1186.47ms,哈尔滨新闻综合,https://stream.hrbtv.net/xwzh/sd/live.m3u8
1186.55ms,豆瓣高分(🚀),http://epg.112114.eu.org/douyu/8770422
1186.71ms,1HD Russia,https://t.freetv.fun/live/russia-1.php
1186.72ms,燕双鹰,https://live.ottiptv.cc/yy/1354143942
1186.80ms,OneTV,http://play2.one-tv.com/live/onetv.m3u8
1186.92ms,廣西衛視,https://t.freetv.fun/live/yan-xi-wei-shi-bian-ma.php
1187.30ms,长沙政法,http://8.138.7.223/tv/mgtv.php?id=254
1187.40ms,靖江新闻综合,https://satellitepull.cnr.cn/live/wxlnjjtb/playlist.m3u8
1187.58ms,【靓剑】乐乐陪看,https://live.ottiptv.cc/yy/1352946111
1187.84ms,铁齿铜牙纪晓岚,http://jiaojirentv.top/2020/yy.php?id=1354143978
1187.95ms,薛仁贵传奇,https://live.ottiptv.cc/yy/1355260662
1188.04ms,正阳门下,https://live.metshop.top/yy/1354931580
1188.08ms,亮剑,http://live.ottiptv.cc/huya/30080238
1188.41ms,邰正宵,https://vd2.bdstatic.com/mda-pai1fgvqnzfshm79/hd/cae_h264/1674091705705323755/mda-pai1fgvqnzfshm79.mp4
1188.74ms,平泉影视,http://8.138.7.223/tv/heb.php?id=1111
1188.81ms,CCTV8,http://gmxw.7766.org:808/hls/96/index.m3u8
1189.30ms,LR1245,https://www.goodiptv.club/douyu/12534632
1189.35ms,一起来笑吧,https://live.ottiptv.cc/yy/1454859415
1189.90ms,四川卫视,http://113.15.109.216:59901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
1190.23ms,淮水情深深,https://live.ottiptv.cc/yy/1382749888
1190.72ms,青县新闻,http://8.138.7.223/tv/heb.php?id=0905
1190.78ms,少寒回归啦-真,https://live.ottiptv.cc/yy/13739310
1191.01ms,CCTV5+,http://14.153.176.89:1234/641886773
1191.11ms,靓剑,https://live.ottiptv.cc/yy/1356043643
1191.43ms,电影梁家辉,http://live.metshop.top/huya/11342429?cdn=alicdn
1192.02ms,全村一起搞艺术,https://live.ottiptv.cc/yy/1354936210
1192.71ms,8090.电影一哥,https://live.ottiptv.cc/yy/29197808
1193.00ms,重庆李子坝站轻轨,https://gctxyc.liveplay.myqcloud.com/gc/ylh04_1/index.m3u8
1193.18ms,RT,https://t.freetv.fun/live/rt.php
1193.36ms,丰宁综合,http://8.138.7.223/tv/heb.php?id=1106
1193.48ms,涞水电视台,http://8.138.7.223/tv/heb.php?id=0607
1193.49ms,唐门双雄战神犼,https://live.ottiptv.cc/yy/1382736897
1193.53ms,TRT Müzik,https://tv-trtmuzik.medya.trt.com.tr/master.m3u8
1193.54ms,【经典港片】佟瑶,https://live.ottiptv.cc/yy/23531261
1193.58ms,许多多,https://live.ottiptv.cc/yy/1382851583
1193.58ms,KSEE-TV NBC 24 (Fresno CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89432.ts
1193.75ms,黑龙江卫视,http://113.15.109.216:59901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0
1194.36ms,雪中悍刀行,http://jiaojirentv.top/2020/yy.php?id=1382660835
1194.40ms,哈尔滨影视,https://stream.hrbtv.net/yspd/playlist.m3u8
1194.72ms,河北卫视,http://event.pull.hebtv.com/jishi/weishi_tingyun.m3u8
1194.80ms,RTS 2,https://webtvstream.bhtelecom.ba/rts2.m3u8
1195.16ms,赵四借媳妇儿,http://gcw.bdcdn.shoujiduoduo.com/201805/0236-58.mp4
1195.24ms,【周星驰】搞笑电影,https://live.ottiptv.cc/yy/38670875
1195.49ms,RT DE（德语）,https://rt-ger.rttv.com/dvr/rtdeutsch/playlist_4500Kb.m3u8
1195.63ms,CCTV11,https://t.freetv.fun/live/cctv11-xi-qu-gao-qing.php
1195.83ms,江西卫视,http://113.15.109.216:59901/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0
1196.34ms,Cusano Italia Tv,https://router.xdevel.com/video0s975363-69/stream/playlist.m3u8
1196.43ms,靖州综合,https://liveplay-srs.voc.com.cn/hls/tv/34_5156ed.m3u8
1196.49ms,浙江少儿,https://stream1.freetv.fun/zhe-jiang-shao-er-6.ctv
1196.52ms,鹊刀门,https://live.metshop.top/yy/1355344777
1196.54ms,美人心计,http://222.186.39.21:35466/huya/26355837
1196.59ms,上海都市,https://live.264788.xyz/channel/shanghaidushi?streamid=d6aa1eedf2ffc5a88ee19737d90c28c6&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1197.22ms,CCTV5+,http://111.228.4.117:6789/migu720p.php?id=641886773
1197.23ms,中天新闻,http://flv3948069e.live.126.net/live/dabadqdszbtest78612.flv
1197.49ms,沈腾电影,http://cdn.jdshipin.com:8880/huya.php?id=11601968
1197.51ms,长春综合,http://stream2.jlntv.cn/jlcc/sd/live.m3u8
1197.78ms,速度与激情系列！-精彩大片,https://live.ottiptv.cc/yy/1382736911
1197.98ms,双滦新闻,http://8.138.7.223/tv/heb.php?id=1112
1198.36ms,浙江公共新闻,https://stream1.freetv.fun/zhe-jiang-gong-gong-xin-wen-1.ctv
1198.42ms,浙江卫视,http://113.15.109.216:59901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0
1198.53ms,读心神探,https://live.ottiptv.cc/yy/1382736875
1199.07ms,大家都在看的电视剧,https://live.ottiptv.cc/yy/1354930964
1199.17ms,安徽-黄山飞来石,https://gcalic.v.myalicdn.com/gc/hsptgy_1/index.m3u8?contentid=2820180516001
1199.18ms,海鸥飞-龙梅子,https://vd2.bdstatic.com/mda-kgrx6ftzptj5x4i9/v1-cae/1080p/mda-kgrx6ftzptj5x4i9.mp4
1199.50ms,江苏卫视,http://server.juzhijian.com:8822/rtp/239.16.20.74:10740
1199.67ms,Radio Norba Tv,https://router.xdevel.com/video0s975885-462/stream/playlist_dvr.m3u8
1199.76ms,湖南卫视,http://113.15.109.216:59901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0
1200.27ms,欢笑剧场4K,https://live.264788.xyz/channel/huanxiaojuchang4k?streamid=9ca725ba158e786e5bc6f2bbdcc209bf&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1200.56ms,双峰电视,https://liveplay-srs.voc.com.cn/hls/tv/131_acfb72.m3u8
1200.72ms,巨蛛嗜血狂,https://live.ottiptv.cc/yy/1354930903
1201.36ms,热门港剧✔原,https://goodiptv.club/douyu/5522351
1201.49ms,苍狼,https://live.ottiptv.cc/yy/1507704566
1201.89ms,Radio 105 TV Ⓖ,https://live02-seg.msr.cdn.mediaset.net/live/ch-ec/ec-clr.isml/index.m3u8
1202.04ms,南宫一套,http://8.138.7.223/tv/heb.php?id=0505
1202.06ms,活佛济公3,http://cdn.jdshipin.com:8880/huya.php?id=23903123
1202.20ms,战争电影,http://cdn.jdshipin.com:8880/huya.php?id=21059574
1202.29ms,CETV-2教育教学,https://live.264788.xyz/channel/cetv2?streamid=e3c639a9c0417b3859ab24d19854970d&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1202.47ms,CCTV10,https://live.264788.xyz/channel/cctv10?streamid=5c17e973e6d2241c96beb2627f7dc3fe&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1203.02ms,成都大熊猫24小时,https://gcwbcdbd.a.bdydns.com/gcwbcd/cdrmipanda_1/index.m3u8
1203.02ms,双辽综合,http://stream5.jlntv.cn/sl/sd/live.m3u8?_upt=73404dd11699197122
1203.60ms,句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
1204.19ms,洪金宝福星系列,https://live.ottiptv.cc/yy/1354924839
1204.33ms,成都大熊猫一号别墅B,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao10_2/index.m3u8
1204.41ms,珠江卫视,http://iptv.4666888.xyz/iptv2A.php?id=19
1204.46ms,中国|CEC汉语文化,http://play.cec-tv.com.cn/channel/cec-tv1.m3u8
1204.74ms,兵王绝境狙杀,https://live.ottiptv.cc/yy/1382736833
1204.91ms,黄山新闻综合,http://hslive.hsnewsnet.com/lsdream/hve9Wjs/1000/live.m3u8
1204.98ms,溏心风暴之家好月圆,https://live.metshop.top/yy/1354888747
1205.29ms,Lychnos,https://thor.mental-media.gr:19360/imp/imp.m3u8
1205.36ms,湖北卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.115:8664
1205.58ms,民视综艺,http://iptv.4666888.xyz/iptv2A.php?id=46
1206.08ms,东南卫视,http://cdn6.bkpcp.top/tl/tuiliu.php?id=dnws
1206.19ms,周星星,https://live.ottiptv.cc/huya/11342412
1206.45ms,欧美电影(🚀),http://epg.112114.eu.org/douyu/20415
1206.58ms,嘉佳卡通,http://14.153.176.89:1234/614952364
1206.67ms,wonder girls-Nobody,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0d00fg10000c6loblbc77u7hd3mel20&ratio=720p&line=0
1206.71ms,滦平新闻,http://8.138.7.223/tv/heb.php?id=1109
1206.83ms,都江堰大熊猫B,https://gcwbndali.v.myalicdn.com/gcwbnd/xiongmao12_2/index.m3u8
1206.97ms,赌片,https://live.metshop.top/huya/11342399
1207.18ms,美好的意外治愈邂逅,https://live.ottiptv.cc/yy/1382828766
1207.19ms,嘉禾新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/184_e3af1a.m3u8
1207.20ms,华语经典1(🚀),http://epg.112114.eu.org/douyu/85894
1207.58ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-7.ctv
1207.78ms,Deportes13 Ⓖ,https://redirector.rudo.video/hls-video/ey6283je82983je9823je8jowowiekldk9838274/13d/13d.smil/playlist.m3u8
1207.91ms,CCTV14,https://t.freetv.fun/live/cctv14-shao-er-gao-qing.php
1208.42ms,中国天气,http://14.153.176.89:1234/959986621
1208.59ms,大风吹,http://vdown2.kuwo.cn/resource//t5/0/eTNBMFltlx07LI3bUVOg01041201VIsY0E010.mp4
1208.75ms,承德新闻综合,http://8.138.7.223/tv/heb.php?id=0801
1208.97ms,重庆新闻,http://8.138.7.223/tv/cbg.php?id=3
1209.11ms,远去的飞鹰-影视剧,https://live.ottiptv.cc/yy/1354930912
1209.29ms,美人心计,http://live.ottiptv.cc/huya/26355837
1210.30ms,少年四大名捕,https://live.ottiptv.cc/yy/1354936203
1210.30ms,30A Luxe Life Discovered (720p),https://30a-tv.com/feeds/vidaa/luxelife.m3u8
1210.56ms,欢乐一起看,https://live.ottiptv.cc/yy/1354930926
1211.01ms,河北卫视,https://live.264788.xyz/channel/hebeiweishi?streamid=55fd020d182c21bfa36bba7b80a29843&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1211.02ms,牧野诡事之赤丹珠,https://live.ottiptv.cc/yy/1382736863
1211.18ms,南国都市,http://tencentplaygzrb01.gztv.com/live/nanguodushi.m3u8
1211.24ms,Unstoppable,https://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000ce4av3bc77u7mqoje2kg&ratio=720p&line=0
1211.28ms,金鹰卡通,http://8.138.7.223/tv/mgtv.php?id=287
1211.48ms,成都简阳新闻综合,http://jypull.jianyangrongmei.cn/live/fb9eea7d019310009e23a40200000000.flv?wsSecret=63f700d781b82eaf42b4fa7e83212737&wsTime=2019657600
1211.55ms,无厘头的出处,https://live.ottiptv.cc/yy/1354930891
1211.77ms,YY用户,https://live.ottiptv.cc/yy/1382736886
1212.06ms,苏州新闻综合,https://stream1.freetv.fun/su-zhou-xin-wen-zong-he-13.m3u8
1212.12ms,CCTV15,http://server.juzhijian.com:8822/rtp/239.16.20.15:10150
1212.18ms,CCTV4,http://27.12.12.174:1234/608807416
1212.35ms,CCTV4,http://8.135.27.147:1234/608807416
1212.38ms,东南卫视,http://8.135.27.147:1234/849116810
1212.42ms,CCTV13,http://8.135.27.147:1234/608807423
1212.46ms,静心系列《宁静的冬季旋律》,https://vd3.bdstatic.com/mda-rmc4iy91yc1patnp/360p/h264/1765596385896725263/mda-rmc4iy91yc1patnp.mp4
1212.57ms,周星驰电影,http://222.186.39.21:35466/huya/11342412
1212.62ms,CCTV6,http://14.153.176.89:1234/624878396
1212.79ms,农家小菜,https://live.ottiptv.cc/yy/1382736894
1212.93ms,真实案件系列,https://live.ottiptv.cc/yy/1382671124
1213.01ms,安徽歙县西递牌坊,https://gctxyc.liveplay.myqcloud.com/gc/yxxdpf_1/index.m3u8
1213.07ms,CCTV7,https://t.freetv.fun/live/cctv7-jun-nong-gao-qing.php
1213.32ms,快乐垂钓,http://8.135.27.147:1234/961930263
1213.39ms,安安电视剧,https://live.ottiptv.cc/yy/1414817779
1213.62ms,中国教育1,http://8.135.27.147:1234/923287154
1215.00ms,广东卫视,http://14.153.176.89:1234/608831231
1215.01ms,东方卫视,http://xu3791vg3503.vicp.fun:8808/rtp/239.254.96.142:8926
1215.43ms,东南卫视,http://14.153.176.89:1234/849116810
1215.66ms,成都大熊猫母子园A,https://gcwbndbd.a.bdydns.com/gcwbnd/xiongmao07_2/index.m3u8
1215.74ms,狄仁杰,https://live.ottiptv.cc/yy/1351755386
1215.95ms,LCP,https://lcp.fr/le-live-lcp-tnt-5433
1216.18ms,CCTV15,https://play.kankanlive.com/live/1698423607826914.m3u8
1216.23ms,再爱我一次好不好,https://resource-cdn.tuxiaobei.com/video/51/25/512582be7595b76d37977d79cd437887.mp4
1216.79ms,天龙 神雕金庸,https://live.ottiptv.cc/yy/1356043609
1217.31ms,山东教育卫视,http://14.153.176.89:1234/609154353
1217.68ms,Delfi TV,https://s1.dcdn.lt/live/televizija/playlist.m3u8
1217.75ms,河南卫视,http://14.153.176.89:1234/790187291
1217.92ms,反转星球,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
1218.22ms,安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-2.m3u8
1218.33ms,CCTV7,http://8.135.27.147:1234/673168121
1218.66ms,山东教育卫视,http://8.135.27.147:1234/609154353
1218.78ms,今天你喂狗了吗,https://live.ottiptv.cc/yy/1352300646
1218.87ms,如懿传,http://8.155.43.98:35455/huya/29465868
1219.16ms,举起手来-惊险抗日,https://live.ottiptv.cc/yy/1382736877
1219.20ms,与凤行,http://live.ottiptv.cc/huya/26355866
1219.44ms,成龙,https://p6-dy.byteimg.com/origin/pgc-image/bebfddceee5c40f495882785675174cf
1219.45ms,留学澳大利亚的蓝翔梗王,https://live.ottiptv.cc/yy/1354932441
1219.48ms,浙江卫视,http://gfr.x3322.net:9901/tsfile/live/1087_1.m3u8
1220.10ms,我和僵尸有个约会,http://222.186.39.21:35466/huya/21059571
1220.22ms,不可能的任务-碟中谍4,https://live.ottiptv.cc/yy/1354930967
1220.29ms,CCTV7,https://live.264788.xyz/channel/cctv7?streamid=b2afe5077dfacc2dc295b163201d9f8b&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1220.29ms,KFMB-TV CBS 8.1 (CBS 8+) (San Diego CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/2623.ts
1220.42ms,CCTV7,http://116.52.173.144:1234/673168121
1220.78ms,睛彩中原,https://dxtx.hntv.tv/live/jczy.m3u8?txSecret=e785008e49564e5e738439b4dd2ae68e&txTime=7C4C6207&wsSecret=a4fc14d53cb4b7134dd7ea5d9fff8ed6&wsTime=1780610281
1221.25ms,CCTV5,http://8.135.27.147:1234/641886683
1221.47ms,兵团卫视,http://101.6.130.52:1234/956923145
1221.53ms,Lietuvos Rytas TV,https://live.lietuvosryto.tv/live/hls/eteris.m3u8
1221.57ms,鳳凰香港,https://t.freetv.fun/live/feng-huang-xiang-gang-gao-qing.php
1221.83ms,三国演义94年经典版,https://live.ottiptv.cc/yy/1354936241
1221.85ms,CCTV4,http://101.6.130.52:1234/631780421
1221.97ms,数星星,https://resource-cdn.tuxiaobei.com/video/da/05/da0589fe04be339c2a1220c1e922f159.mp4
1222.14ms,五号特工组和平ff,https://live.ottiptv.cc/yy/1414967772
1222.15ms,海南卫视,http://14.153.176.89:1234/947472502
1222.48ms,绝对让你笑翻天！,https://live.ottiptv.cc/yy/1354936159
1222.83ms,农林卫视,http://8.135.27.147:1234/956904896
1222.94ms,CCTV7,http://27.12.12.174:1234/673168121
1223.07ms,破解终极密码,https://live.ottiptv.cc/yy/1382735571
1223.10ms,CCTV17,http://8.135.27.147:1234/673168256
1223.20ms,宁夏卫视,http://8.135.27.147:1234/738910535
1223.20ms,广东卫视,http://182.150.23.74:808/hls/32/index.m3u8
1223.44ms,CCTV2,http://119.88.243.98:17231/631780532
1223.55ms,CCTV4,http://222.94.115.176:52343/608807416
1223.74ms,农林卫视,http://222.94.115.176:52343/956904896
1223.81ms,少年歌行,https://live.ottiptv.cc/yy/1450556636
1223.87ms,KICU-TV MyNetworkTV 36 (FOX 2+) (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/89459.ts
1224.02ms,湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8
1224.20ms,CCTV6,http://8.135.27.147:1234/624878396
1224.31ms,中国教育2,http://14.153.176.89:1234/923287211
1224.69ms,全粤语Club风格汽车慢摇串烧DJ,http://www.iesdouyin.com/aweme/v1/playwm/?video_id=v0200fg10000cpp7b2nog65rhkqq6tpg
1224.91ms,浙江卫视,http://cssbyd.imwork.net:8082/hls/22/index.m3u8
1225.04ms,篮球过人技巧,https://www.goodiptv.club/douyu/9406897
1225.23ms,快乐垂钓,http://119.88.243.98:17231/961930263
1225.33ms,中学生,http://14.153.176.89:1234/708869532
1225.46ms,CCTV3,http://182.150.23.74:808/hls/3/index.m3u8
1225.49ms,KPYX-TV/KBCW-TV Ind. 44 (KPIX+) (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/34433.ts
1225.54ms,民视,http://iptv.4666888.xyz/iptv2A.php?id=55
1225.97ms,吉林卫视,https://live.264788.xyz/channel/jilinweishi?streamid=4863b49f31c1bd97d35e5c9040b47f85&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1225.98ms,魔幻手机,https://live.ottiptv.cc/yy/1382851541
1226.19ms,绵阳梓潼综合,http://ztpull.ztrmfb.cn/live/b98e28f7019310006d65e1b500000000.flv?wsSecret=f98c5ffc471a700140d815bfafd641d9&wsTime=2019657600
1226.24ms,涞源综合,http://8.138.7.223/tv/heb.php?id=0608
1226.52ms,CCTV8,http://182.150.23.74:808/hls/8/index.m3u8
1226.56ms,亲爱的谢谢你,https://resource-cdn.tuxiaobei.com/video/ec/43/ec4389108ac315e9b56dbf332d89955f.mp4
1226.59ms,CHC影迷电影,http://14.153.176.89:1234/952383261
1226.60ms,KRON-TV CW 4 (San Francisco CA),http://s.rocketdns.info:8080/live/Z3nXfkOnf0/Madt8rUvmN/597171.ts
1227.09ms,第一财经,http://a1live.livecdn.yicai.com/live/radio_tv.m3u8
1227.68ms,青海卫视,http://8.135.27.147:1234/947472506
1228.10ms,央广购物,https://live.264788.xyz/channel/yangguanggouwu?streamid=aa4b073c8ac1af1c0eccf0eba8c10b48&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk
1228.12ms,二号交通站,https://live.ottiptv.cc/yy/1382735582
